sr,business_name,business_type,address,tehsil,phone,map_link
"2755","Shop","Kite Flying - Seller","H9VV+QF9, Dilshad St, Daroghe Wala, Lahore, Pakistan, Shalimar Town","Shalimar Town","03240687370","https://www.google.com/maps?q=31.5944070,74.3937260"
"2756","Kite Trading","Kite Flying - Trader","H8J7+9CR, Mohalla Shish Mahal Kucha Baili Ram Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03188096162","https://www.google.com/maps?q=31.5808680,74.3135560"
"2757","Bilal Store","Kite Flying - Seller","H8Q2+QC2, Karim Park Lahore, Pakistan, Lahore City","Lahore City","03215228417","https://www.google.com/maps?q=31.5895910,74.3009630"
"2758","S.H kite manufacturer","Kite Flying - Manufacturer","H9MC+FCF, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03199935503","https://www.google.com/maps?q=31.5839390,74.3711260"
"2759","Awami Real Estate Advisor","Kite Flying - Seller","791 N Block Sabzazar, Lahore City","Lahore City","03094732214","https://www.google.com/maps?q=31.5153390,74.2619610"
"2760","SM kite","Kite Flying - Manufacturer","HC88+4GW, Manzoor Colony Taj Bagh Scheme, Lahore, Pakistan, Shalimar Town","Shalimar Town","03703813301","https://www.google.com/maps?q=31.5655930,74.4162790"
"2761","Muhammad Ali Kites Flying Seller","Kite Flying - Seller","CF7M+MJP, Sharif Pura Sharifpura, Lahore, Pakistan, Lahore Saddar","Lahore Saddar","03214950037","https://www.google.com/maps?q=31.4148800,74.4847100"
"2762","Hafeez Store","Kite Flying - Seller","H8P4+FJJ, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City","Lahore City","03214444984","https://www.google.com/maps?q=31.5861490,74.3064510"
"2763","Ibrar Kite Shop","Kite Flying - Seller","HCPC+FWV, Rajba Rd, Harbanspura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03096595913","https://www.google.com/maps?q=31.5860590,74.4223980"
"2764","Shahzad Kite House","Kite Flying - Manufacturer","52 Service Rd, Ghazi Pul Muslimabad Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03226743873","https://www.google.com/maps?q=31.5663580,74.4092210"
"2765","Ideal kites","Kite Flying - Manufacturer","J7FV+W89, near sangeet cinema, Qazi Park Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03296248809","https://www.google.com/maps?q=31.6300620,74.2999510"
"2766","8.teen garment","Kite Flying - Seller","2nd Avenue Mall 2nd floor shop No 40 Haris Garments Kareem block Markeet, Karim Block Allama Iqbal Town, Lahore, Pakistan, Model Town","Model Town","03144187437","https://www.google.com/maps?q=31.5027040,74.2816170"
"2767","Bilal store","Kite Flying - Seller","J8H3+5J2, Ghoray Shah Rd, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03219307125","https://www.google.com/maps?q=31.6278420,74.3039790"
"2768","ARIF KITE HOUSE","Kite Flying - Manufacturer","266 Grand Trunk Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03214111841","https://www.google.com/maps?q=31.5829740,74.3780300"
"2769","Sirajia trader","Kite Flying - Manufacturer","99H6+Q2C, Faisal Town Rd, Kahna Nau, Kahna, Pakistan, Nishter Town","Nishter Town","03054573881","https://www.google.com/maps?q=31.3794740,74.3600070"
"2770","Mirza Kite Seller","Kite Flying - Seller","G8F6+QCC, New Shah Kamal Colony Combo Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03208482274","https://www.google.com/maps?q=31.5244120,74.3109480"
"2771","RANA KITE MAKER","Kite Flying - Manufacturer","G8C6+H56, Combo Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03044665685, 03214288767","https://www.google.com/maps?q=31.5208740,74.3106900"
"2772","Imran Store","Kite Flying - Seller","H8P3+3R4, Mohni Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City","Lahore City","03235461504","https://www.google.com/maps?q=31.5851090,74.3046700"
"2773","Shahzad Kite House","Kite Flying - Seller","52 Service Rd, Ghazi Pul Muslimabad Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03226743873","https://www.google.com/maps?q=31.5663580,74.4092210"
"2774","Aladdin Impact Ventures (Private) Limited","Kite Flying Association","82, Block J1 Block J 1 Phase 2 Johar Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03224163993","https://www.google.com/maps?q=31.4700470,74.2493710"
"2775","Neeshat Real Estate","Kite Flying - Seller","pamaan road ,Khera pul,Jallo Mor,Lahore, Wahgah Town","Wahgah Town","03004080331","https://www.google.com/maps?q=31.5871150,74.5028960"
"2776","KAREEM BOOK DIPU","Kite Flying - Seller","CF6Q+9FQ, Bedian Rd, Heir, Pakistan, Lahore Saddar","Lahore Saddar","03024181984, 03024855586","https://www.google.com/maps?q=31.4109270,74.4888890"
"2777","Yasir kites manufacturer","Kite Flying - Manufacturer","G766+M97, Awan Town, Lahore, Pakistan, Lahore City","Lahore City","03074365881","https://www.google.com/maps?q=31.5116310,74.2611570"
"2778","Mini Dollar shop","Kite Flying - Manufacturer","F9H9+X34, Nasrullah St, Walton, Lahore, Pakistan, Model Town","Model Town","03234900475","https://www.google.com/maps?q=31.4800310,74.3676250"
"2779","Rajpoot Kites","Kite Flying - Manufacturer","Near Bakhsh Kaanta, Amir Rd, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03009479409","https://www.google.com/maps?q=31.5969710,74.3379620"
"2780","Waseem Kite Maker & Seller","Kite Flying - Manufacturer","H848+FJG, Temple Rd, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03007571322, 03238564920","https://www.google.com/maps?q=31.5562160,74.3165340"
"2781","the makers","Kite Flying - Manufacturer","74a Alhamd Rd, Al-Hamad Colony Combo Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03234185576","https://www.google.com/maps?q=31.5233110,74.3049070"
"2782","genrel store","Kite Flying - Seller","JC57+R4W, Lakhodher Lahore, Pakistan, Wahgah Town","Wahgah Town","03444933277","https://www.google.com/maps?q=31.6095780,74.4128440"
"2783","Rizwan Kite House","Kite Flying - Seller","H857+FFC, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234102493","https://www.google.com/maps?q=31.5586400,74.3134000"
"2784","Zamzam trader","Kite Flying - Seller","G757+RMP, Kharak Awan Town, Lahore, Pakistan, Lahore City","Lahore City","03010015060","https://www.google.com/maps?q=31.5097920,74.2642600"
"2785","Khan Kite","Kite Flying - Seller","C5HF+GPG, Chung, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03004087896","https://www.google.com/maps?q=31.4288190,74.1742800"
"2786","Elite kite and string","Kite Flying - Seller","Plot 373, Sabzazar Block G Sabzazar Housing Scheme Phase 1 & 2 Lahore, Pakistan, Lahore City","Lahore City","03227179754","https://www.google.com/maps?q=31.5252110,74.2647840"
"2787","Khan Brothers","Kite Flying - Seller","G79G+C95, Saeed Pur Block A Sabzazar Housing Scheme Phase 1 & 2 Lahore, Pakistan, Lahore City","Lahore City","03205920015","https://www.google.com/maps?q=31.5185850,74.2760630"
"2788","Bismillah general store","Kite Flying - Seller","F84W+Q6H, Jahangir Park Ismail Nagar, Lahore, Pakistan, Model Town","Model Town","03030224922","https://www.google.com/maps?q=31.4570500,74.3454000"
"2789","HAIDER SPORTS","Kite Flying - Seller","2 KM Askari 11, Rehmanpura, Lidhar, Main Bedian Rd, Sector D DHA Phase 6, Lahore, Pakistan, Lahore Saddar","Lahore Saddar","03019089324","https://www.google.com/maps?q=31.4519370,74.4506030"
"2790","Ninty kite manufacture","Kite Flying - Manufacturer","HC82+FV, Ghazi Pul Muslimabad Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03241489009","https://www.google.com/maps?q=31.5660980,74.4023770"
"2791","Minha Gallery","Kite Flying - Seller","FCGC+4MH, Saqib Town, Lahore, Pakistan, Lahore Saddar","Lahore Saddar","03204058734","https://www.google.com/maps?q=31.4752020,74.4224130"
"2792","Data Kite","Kite Flying - Seller","F56Q+JM Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03024431446","https://www.google.com/maps?q=31.4615650,74.1892300"
"2793","PRINCE KITE MAKER","Kite Flying - Manufacturer","H8PQ+7RF, Zafrullah Rd, Misri Shah, Lahore, Pakistan, Ravi Town","Ravi Town","03334892589","https://www.google.com/maps?q=31.5858560,74.3395480"
"2794","Al Rehman kite","Kite Flying - Manufacturer","52, Canal Park Lahore, 54000, Pakistan, Model Town","Model Town","03284130362","https://www.google.com/maps?q=31.5250080,74.3415670"
"2795","Butt Kite shop","Kite Flying - Seller","J7VQ+QCR, Barkat Town, Ferozewala, Pakistan, Ravi Town","Ravi Town","03220440123","https://www.google.com/maps?q=31.6445550,74.2883770"
"2796","Vegetables shop","Kite Flying - Manufacturer","108 Garhi Shahu Main Market Rd, Garhi Shahu, Lahore, Pakistan, Shalimar Town","Shalimar Town","03204908940","https://www.google.com/maps?q=31.5646510,74.3465900"
"2797","PRINCE KITE & DOR SELLER","Kite Flying - Seller","H8PQ+7RF, Zafrullah Rd, Misri Shah, Lahore, Pakistan, Ravi Town","Ravi Town","03334892589","https://www.google.com/maps?q=31.5858320,74.3395580"
"2798","Pawer kites","Kite Flying - Seller","HCG4+FGR, Fateh Garh Fatehgarh, Lahore, Pakistan, Shalimar Town","Shalimar Town","03234364982","https://www.google.com/maps?q=31.5762600,74.4062540"
"2799","Basant Kites","Kite Flying - Seller","Rafiqui Rd, Cantonment, Lahore, Punjab, G9FJ+GJ7, Cantt, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03135176036","https://www.google.com/maps?q=31.5238830,74.3819720"
"2800","WALEED KITE FLYING PRODUCTS","Kite Flying - Seller","HFRM+Q33, Manāwān Rampura, Lahore, Pakistan, Wahgah Town","Wahgah Town","03061100014","https://www.google.com/maps?q=31.5922560,74.4828330"
"2801","Bhatti kite house","Kite Flying - Manufacturer","G9F4+HCH, Block N Gulberg III, Lahore, Pakistan, Model Town","Model Town","03101403334","https://www.google.com/maps?q=31.5240150,74.3560230"
"2802","Shahbaz Kite Maker","Kite Flying - Seller","HFV4+HF7, Phase 2 Al Ghani Garden, Lahore, Pakistan, Wahgah Town","Wahgah Town","03098856632","https://www.google.com/maps?q=31.5944060,74.4558630"
"2803","Hamza kite house","Kite Flying - Manufacturer","J756+HFW, Elam Din Block Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03030648027","https://www.google.com/maps?q=31.6088320,74.2610620"
"2804","AL-RAZIQ ENTERPRISES","Kite Flying - Seller","514 Saadi Rd, Township Block 2 Sector A 2 Lahore, Pakistan, Model Town","Model Town","03038498786","https://www.google.com/maps?q=31.4528270,74.3124640"
"2805","Krazy Kites","Kite Flying - Trader","Umar Block 78, Iram Garden, Suwa Gajjumatta, Model Town","Model Town","03214313705","https://www.google.com/maps?q=31.4784230,74.3192250"
"2806","kite seller and manufacoturing","Kite Flying - Manufacturer","C966+GQ9, Yohanabad Main Bazar Rd, Main Bazar Youhanabad, Lahore, Pakistan, Nishter Town","Nishter Town","03237388561","https://www.google.com/maps?q=31.4113330,74.3619820"
"2807","Ahmad Kites","Kite Flying - Seller","88, Orchard 1, Paragon City, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03010418623","https://www.google.com/maps?q=31.5394950,74.4566160"
"2808","Yousaf kite house","Kite Flying - Seller","18, Gulshan Block Allama Iqbal Town, Lahore, 54000, Pakistan, Model Town","Model Town","03214040886","https://www.google.com/maps?q=31.5176380,74.2931990"
"2809","Kite_Mania","Kite Flying - Seller","J79H+F38, Al-Raai Rd, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03290043208","https://www.google.com/maps?q=31.6186250,74.2776980"
"2810","Subhan Allah General Store","Kite Flying - Seller","F9GP+CWQ, Charrar Charar Pind, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03034233246","https://www.google.com/maps?q=31.4763220,74.3871830"
"2811","shop","Kite Flying - Manufacturer","J7JG+QFP, Aziz Colony Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03284242004","https://www.google.com/maps?q=31.6324720,74.2766180"
"2812","Raheem store","Kite Flying - Seller","Plot 401, Block C Phase 1 Johar Town, Lahore, 54770, Pakistan, Model Town","Model Town","03214580353","https://www.google.com/maps?q=31.4531570,74.2950550"
"2813","Basant Kite Seller","Kite Flying - Seller","Plot 434, Township Block 4 Sector B 1 Lahore, 54600, Pakistan, Model Town","Model Town","03214280556","https://www.google.com/maps?q=31.4601410,74.3137320"
"2814","Lord of Food","Kite Flying - Seller","Plot 6, Block A Fazaia Housing Society, Lahore, Pakistan, Raiwind","Raiwind","03068855588","https://www.google.com/maps?q=31.3683320,74.2353170"
"2815","My trader","Kite Flying - Trader","44-G Wahdat Rd, Rehmanpura Colony, Lahore, 52254, Pakistan, Model Town","Model Town","03334269802","https://www.google.com/maps?q=31.5199760,74.3202190"
"2816","Fathy kite","Kite Flying - Seller","152, A Block Block A Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03238898303","https://www.google.com/maps?q=31.5495520,74.2860940"
"2817","Ahmad trader","Kite Flying - Trader","J78R+FG7 Lahore, Saeed Park Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03235107106","https://www.google.com/maps?q=31.6121870,74.2930080"
"2818","Perfect Kites Solution","Kite Flying - Seller","H8JW+693, Tezab Ahata Swami Nagar, Lahore, Pakistan, Ravi Town","Ravi Town","03134707831, 03211019977","https://www.google.com/maps?q=31.5803880,74.3459510"
"2819","Skyler Traders","Kite Flying - Seller","Plot 26, Main Market, Lahore, Pakistan, Model Town","Model Town","03322942728","https://www.google.com/maps?q=31.5242500,74.3469540"
"2820","Muhammad Afzal Kite Flying Manufacturer","Kite Flying - Manufacturer","H8GC+VJ6, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004307278","https://www.google.com/maps?q=31.5770600,74.3215600"
"2821","TJ kite center","Kite Flying - Trader","FC6Q+7V6, Rehman Pura Lidher, Lahore, Pakistan, Lahore Saddar","Lahore Saddar","03044517277","https://www.google.com/maps?q=31.4606880,74.4394500"
"2822","Subhan kites","Kite Flying - Seller","JC47+9JG, Shareef Pura Rd, Sharif Pura, Lahore, Pakistan, Wahgah Town","Wahgah Town","03157079784","https://www.google.com/maps?q=31.6059520,74.4140750"
"2823","Ahmad kites shop","Kite Flying - Seller","8J3PHCWR+5R, Wahgah Town","Wahgah Town","03204356954","https://www.google.com/maps?q=31.5954000,74.4421210"
"2824","Murtaza kite","Kite Flying - Seller","F6JM+5VP, Gulshan Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03040462254","https://www.google.com/maps?q=31.4804810,74.2347300"
"2825","Amin kite maker","Kite Flying - Seller","106a Zarrar Shaheed Rd, Ghausia Colony Cantt, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03213497817","https://www.google.com/maps?q=31.5486950,74.4052950"
"2826","Sikandar Kites","Kite Flying - Manufacturer","J84V+X4P, Street Number 9, Bhagatpura, Lahore, Pakistan, Ravi Town","Ravi Town","03128996998","https://www.google.com/maps?q=31.6075580,74.3425980"
"2827","Malik kites","Kite Flying - Seller","4 Major Jameel Shaheed Rd, Madina Colony Baghbanpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03104171296","https://www.google.com/maps?q=31.5906420,74.3791950"
"2828","Baby mama collection","Kite Flying - Seller","F728+J3V, Bajwa Rd, B BLOCK Block B Pcsir Employees Phase 2 PCSIR Phase 2, Lahore, 54600, Pakistan, Model Town","Model Town","03074647915","https://www.google.com/maps?q=31.4516020,74.2651750"
"2829","Ishfaq patangs","Kite Flying - Seller","H9WX+QRC, Siraj Pura Daroghe Wala, Lahore, Pakistan, Shalimar Town","Shalimar Town","03231012248","https://www.google.com/maps?q=31.5974170,74.3997510"
"2830","Abdul Ghafoor","Kite Flying - Seller","H87X+7XJ Kisi Bagh, Garhi Shahu, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03084635139","https://www.google.com/maps?q=31.5632240,74.3499000"
"2831","SALLER KITE","Kite Flying - Seller","Canal Rd, Mustafabad, Mughalpura, Lahore, Punjab, H958+245, Chobacha, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03284830540","https://www.google.com/maps?q=31.5573970,74.3655450"
"2832","Zohaib Kites Manufacturers","Kite Flying - Manufacturer","G7QG+6FG, Shera Kot Raiwind, Lahore, 54000, Pakistan, Lahore City","Lahore City","03707331360","https://www.google.com/maps?q=31.5382160,74.2762640"
"2833","Zohaib Kites Seller","Kite Flying - Seller","G7QG+6C3, Al-Khayam Rd, Shera Kot Lahore, 54000, Pakistan, Lahore City","Lahore City","03707331360","https://www.google.com/maps?q=31.5381590,74.2761700"
"2834","Abdullah Kites","Kite Flying - Seller","221 Multan Rd, Ahbab Colony Lahore, 53700, Pakistan, Allama Iqbal","Allama Iqbal","03021447912","https://www.google.com/maps?q=31.4859620,74.2494270"
"2835","Hamza Kite","Kite Flying - Seller","H8QX+9J6, Chah Miran Rd, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03024217002","https://www.google.com/maps?q=31.5884320,74.3490320"
"2836","Chaudhary traders","Kite Flying - Manufacturer","F924+H2X, Main Bazar, Muft pura Gul Colony, Lahore, Pakistan, Model Town","Model Town","03214825399, 03234296938","https://www.google.com/maps?q=31.4514860,74.3551080"
"2837","Official kites","Kite Flying - Manufacturer","Begum kot bara dari road. Chah mia kalu street No 5 near Al-Rafay medical store, Ravi Town","Ravi Town","03030842930","https://www.google.com/maps?q=31.6092260,74.2798480"
"2838","Hassan kite manufactur","Kite Flying - Manufacturer","NEws Fever Road,yasir block, C9FC+4VC, Nishter Colony, Lahore, Pakistan, Nishter Town","Nishter Town","03114451700","https://www.google.com/maps?q=31.4222990,74.3719040"
"2839","Brother kite sellers and manufacturers","Kite Flying - Seller","Plot 23, Township Block 1 Sector B 1 Lahore, 54600, Pakistan, Model Town","Model Town","03327083826","https://www.google.com/maps?q=31.4647550,74.3117970"
"2840","Kite Seller","Kite Flying - Seller","J7MR+5H Lahore, Pakistan, Ravi Town","Ravi Town","03164020319","https://www.google.com/maps?q=31.6328920,74.2914900"
"2841","Kuku Kite House","Kite Flying - Seller","H8HC+FX5, Lal Khoo Bazar, Sher Galiyan Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03224645929","https://www.google.com/maps?q=31.5786340,74.3225880"
"2842","Miraj kites","Kite Flying - Manufacturer","J769+JRF, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03207116528","https://www.google.com/maps?q=31.6111960,74.2690090"
"2843","LAHORE KITE/DOR MANUFACTURING","Kite Flying - Manufacturer","F772+W2C, Shan Bhatti Rd, Block K Ali Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03224609232","https://www.google.com/maps?q=31.4647930,74.2500500"
