sr,business_name,business_type,address,tehsil,phone,map_link
1876,Malik Manzoor Kites,Kite Flying - Seller,"Bazaar Laal khoh، inside Mochi Gate، Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3204789478,"https://www.google.com/maps?q=31.5778220,74.3219950"
1877,USMAN BROTHERS,Kite Flying - Seller,"134 A, 134a Street 2, Upper Mall Scheme, Lahore, 54000, Pakistan, Lahore Cantt",Lahore Cantt,3008828355,"https://www.google.com/maps?q=31.5456070,74.3547980"
1878,rehan kite zone,Kite Flying - Seller,"Shop # 09, E / B Shalimar Link Road, near Shahnaz Hospital, Ramgarh, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3283380000,"https://www.google.com/maps?q=31.5725650,74.3810980"
1879,Saller,Kite Flying - Seller,"G7RG+RQJ, Babu Sabu Shera Kot, Lahore, 54000, Pakistan, Lahore City",Lahore City,3394030765,"https://www.google.com/maps?q=31.5424400,74.2771610"
1880,Lovely Kite Seller,Kite Flying - Seller,"17 Abbott Road, near Janki Devi Hospital, opposite Dunya News office, Garhi Shahu, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3238496534,"https://www.google.com/maps?q=31.5642040,74.3296500"
1881,AB Kites,Kite Flying - Manufacturer,"Rajgarh Rd, H852+JHV, Rajgarh, Sanda, Rewaz Gardens, Lahore, 54000, Pakistan, Lahore City",Lahore City,3224479760,"https://www.google.com/maps?q=31.5591890,74.3014830"
1882,Al Rehman Printing,Kite Flying - Seller,"H97G+P45, Mughalpura, Lahore, 54840, Pakistan, Shalimar Town",Shalimar Town,3360865400,"https://www.google.com/maps?q=31.5642990,74.3753490"
1883,One ten kite seller,Kite Flying - Seller,"95GM+8XC, Commercial Zone Sector C Gulmahar Block Sector C Bahria Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3244566086,"https://www.google.com/maps?q=31.3755750,74.1848990"
1884,Rana kites,Kite Flying - Seller,"Near Jahangir Tomb Rd, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3140485526,"https://www.google.com/maps?q=31.6226900,74.3029400"
1885,Order Basant Kites,Kite Flying - Seller,"Plot 9, 10, Township Block 6 Sector B 1 Lahore, Pakistan, Model Town",Model Town,"03494218988, 03104255320","https://www.google.com/maps?q=31.4574880,74.3110760"
1886,AZ JEANS,Kite Flying - Manufacturer,"J77C+V9V, Taragarh Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3234881224,"https://www.google.com/maps?q=31.6146500,74.2715690"
1887,M.Y Traders,Kite Flying - Seller,"J858+92Q, Service Rd, Hanif Park Badami Bagh, Lahore, Pakistan, Ravi Town",Ravi Town,3239002374,"https://www.google.com/maps?q=31.6074620,74.3153300"
1888,G men Traders,Kite Flying - Manufacturer,"H77M+H83, Sanda Khurd, Lahore, 54000, Pakistan, Lahore City",Lahore City,3229478422,"https://www.google.com/maps?q=31.5638590,74.2832100"
1889,Zubi kites,Kite Flying - Manufacturer,"Street 1 House 70G, Model Colony Lahore, Pakistan, Model Town",Model Town,3074189391,"https://www.google.com/maps?q=31.4994230,74.3468250"
1890,AS kites Dealer & Reseller,Kite Flying - Seller,"Shop 2 Shalimar Link Road, near Shalimar hospital sohwari main bazar , Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3209402625,"https://www.google.com/maps?q=31.5725650,74.3810980"
1891,AMAN ULLAH KITE HOUSE,Kite Flying - Seller,"89XC+H6V, Mughal St, Old Kahna, Kahna Purana, Pakistan, Nishter Town",Nishter Town,3014056263,"https://www.google.com/maps?q=31.3489130,74.3705850"
1892,Hamza Kite Seller,Kite Flying - Seller,"G7WW+M96, LOS Rd, P&t Colony Post & Telegraph Colony, Lahore, 54000, Pakistan, Lahore City",Lahore City,3128770022,"https://www.google.com/maps?q=31.5467550,74.2961580"
1893,Aleem kite house,Kite Flying - Manufacturer,"G7JV+JXP, Shah Faisal Rd, Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3231464187,"https://www.google.com/maps?q=31.5315730,74.2948780"
1894,Hussain Kite Maker,Kite Flying - Manufacturer,"J8G5+W3H, Shahdara Town, Shahdara, Pakistan, Ravi Town",Ravi Town,3219417256,"https://www.google.com/maps?q=31.6273390,74.3076230"
1895,Kite Fly EVE,Kite Flying - Manufacturer,"220-B New Sample Road, Shalimar Larechs Colony, Lahore, 54840, Pakistan, Shalimar Town",Shalimar Town,3233799536,"https://www.google.com/maps?q=31.5676510,74.3723740"
1896,Pizzingo,Kite Flying - Seller,"F7X4+WFP, Maraghzar Colony Kakazai, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3246503373,"https://www.google.com/maps?q=31.4999350,74.2561850"
1897,Shafaqat Kite Shop,Kite Flying - Seller,"F983+7JQ, Qainchi Amer Sidhu Rd, Amar Sidhu Nishtar Town, Lahore, Pakistan, Model Town",Model Town,3287571395,"https://www.google.com/maps?q=31.4656840,74.3541240"
1898,786 cosmetics & zar lass,Kite Flying - Trader,"F7V2+2PC, Mansoorha Main Bazaar Rd, Ittefaq Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3216926289,"https://www.google.com/maps?q=31.4925520,74.2517870"
1899,Mehar kites,Kite Flying - Manufacturer,"F6JM+CJW, Gulshan Town Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3171108157,"https://www.google.com/maps?q=31.4817950,74.2339630"
1900,Kite Max,Kite Flying - Manufacturer,"18km Multan Rd, opp. EME housing society, Kot Gujra, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3328116146,"https://www.google.com/maps?q=31.4275750,74.2125100"
1901,Kashif Kite Manufacturer,Kite Flying - Manufacturer,"Muhammad Din St, Pir Ghazi Ichhra, H.No. 1, St. 67, Lahore,, Model Town",Model Town,3278558204,"https://www.google.com/maps?q=31.5341680,74.3161800"
1902,Kite flying trader,Kite Flying - Trader,"C9C9+F6J, punjab, Nishter Colony, Lahore, Pakistan, Nishter Town",Nishter Town,3039197748,"https://www.google.com/maps?q=31.4211030,74.3681720"
1903,Rana kite,Kite Flying - Seller,"H8CH+4GP, Fleming Rd, Garhi Shahu, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3098488200,"https://www.google.com/maps?q=31.5703030,74.3288150"
1904,UBN Trader,Kite Flying - Trader,"H9R2+VPP, Scheme No. 2 Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,3224023907,"https://www.google.com/maps?q=31.5923230,74.3518340"
1905,Hussan kite,Kite Flying - Trader,"Kahna bazar, Nishter Town",Nishter Town,3279419146,"https://www.google.com/maps?q=31.4426560,74.3776840"
1906,Shakeel Kite Maker,Kite Flying - Seller,"HFW2+WM9, Sooter Mills Rd, Al-Rehman Garden Phase 3 Phase 3 Al Rehman Garden, Lahore, Pakistan, Wahgah Town",Wahgah Town,3244333611,"https://www.google.com/maps?q=31.5972120,74.4519290"
1907,Bismillah,Kite Flying - Seller,"10-A St. 6, Siddiqia Colony Badami Bagh, Lahore, Pakistan, Ravi Town",Ravi Town,3204511841,"https://www.google.com/maps?q=31.6047120,74.3302400"
1908,Ahsan general store,Kite Flying - Manufacturer,"G9XJ+V3H, Saddar Gol Chakar, Saddar Town, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3072895224,"https://www.google.com/maps?q=31.5497000,74.3802240"
1909,Salman kite shop,Kite Flying - Seller,"Plot 40, D1 Block Block D 1 Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3224919964,"https://www.google.com/maps?q=31.5542200,74.2817140"
1910,Aamir Taj Kite Maker,Kite Flying - Manufacturer,"141 Mughalpura Road, Met 2 Shalimar Larechs Colony, Lahore, 54840, Pakistan, Shalimar Town",Shalimar Town,3174049622,"https://www.google.com/maps?q=31.5694630,74.3748940"
1911,Great kites,Kite Flying - Manufacturer,"569 Street No. 1, Sector D2 Sector D 2 Block 1 Green Town, Lahore, Pakistan, Model Town",Model Town,3004420627,"https://www.google.com/maps?q=31.4340510,74.3031130"
1912,Lahore Kites,Kite Flying - Manufacturer,"Lal Pul, Main Bazar Canal Park, MuhammadPura Lalpul Canal View Park, Lahore, 54840, Pakistan, Lahore Cantt",Lahore Cantt,3091016607,"https://www.google.com/maps?q=31.5633000,74.3904000"
1913,Fine kite seller,Kite Flying - Seller,"F8QW+4R Lahore, Pakistan, Model Town",Model Town,3260838491,"https://www.google.com/maps?q=31.4877630,74.3471100"
1914,zain kite house,Kite Flying - Manufacturer,"HC45+WP8, Aziz Bhatti Town, Lahore, Pakistan, Lahore City",Lahore City,3260123621,"https://www.google.com/maps?q=31.5572820,74.4093170"
1915,Imran Kite Seller,Kite Flying - Seller,"House No. 27 Street No. 93 Jan Street Mohallah Pir Ghazi Road Ichra Lahore, Model Town",Model Town,3104800915,"https://www.google.com/maps?q=31.5339110,74.3161370"
1916,MUHAMMAD ARIF,Kite Flying - Seller,"7 Umar Rd, Krishan Nagar Islampura, Lahore, 54000, Pakistan, Lahore City",Lahore City,3275477778,"https://www.google.com/maps?q=31.5653060,74.2963410"
1917,Fine chemical,Kite Flying - Manufacturer,"H728+7PQ, Band Rd, Shaheenabad Shera Kot, Lahore, 54000, Pakistan, Lahore City",Lahore City,3164003394,"https://www.google.com/maps?q=31.5508000,74.2669710"
1918,Haseeb Kite Seller,Kite Flying - Seller,"97CM+M6F, Halloki, Lahore, Pakistan, Nishter Town",Nishter Town,3224882539,"https://www.google.com/maps?q=31.3715880,74.2830140"
1919,Rana kite house,Kite Flying - Seller,"C97C+26R, Dullu, Lahore, Pakistan, Nishter Town",Nishter Town,3092130588,"https://www.google.com/maps?q=31.4121540,74.3702160"
1920,Wali Hassan & son,Kite Flying - Manufacturer,"23 Al-farooque hakeem street # 1 jalal park yasin road malipura karim park Lahore، 1 Street No. 1, Ameen Park Karim Park, Lahore, Pakistan, Ravi Town",Ravi Town,"03214500773, 03234467281","https://www.google.com/maps?q=31.5888390,74.2964930"
1921,Bilku Kite House,Kite Flying - Trader,",Block A Model Town, Lahore, 54700, Pakistan, Model Town",Model Town,3104387226,"https://www.google.com/maps?q=31.4855400,74.3325200"
1922,Kite seller,Kite Flying - Seller,"H9Q2+89X, Chah Miran, Lahore, 54900, Pakistan, Ravi Town",Ravi Town,3061400691,"https://www.google.com/maps?q=31.5882460,74.3510910"
1923,Nadeem Kite,Kite Flying - Manufacturer,"J77W+48Q, Saeed Park Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3330404193,"https://www.google.com/maps?q=31.6128790,74.2955160"
1924,Golden Traders,Kite Flying - Seller,"J84R+JRH, Amir Rd, Bhagatpura, Lahore, Pakistan, Ravi Town",Ravi Town,3345599064,"https://www.google.com/maps?q=31.6064810,74.3420470"
1925,Amir kite shop,Kite Flying - Seller,"G9C5+XM7, Jinnah Park Lahore, 54000, Pakistan, Lahore Cantt",Lahore Cantt,3004697410,"https://www.google.com/maps?q=31.5224130,74.3591590"
1926,AL-RAZIQ ENTERPRISES,Kite Flying - Trader,"514 Saadi Rd, Township Block 2 Sector A 2 Lahore, Pakistan, Model Town",Model Town,3038498786,"https://www.google.com/maps?q=31.4528310,74.3124290"
1927,KAMRAN KITE MAKER,Kite Flying - Manufacturer,"F8CR+2HJ Franciscan High School, Bahar Colony Lahore, Pakistan, Model Town",Model Town,3234096538,"https://www.google.com/maps?q=31.4698200,74.3412010"
1928,Imran kite,Kite Flying - Trader,"G8MG+348, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3079419366,"https://www.google.com/maps?q=31.5332090,74.3260810"
1929,Farooq Kite Saller,Kite Flying - Seller,"J8J5+C57, Qaiser Town-Shahdara Town Rd, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3201014314,"https://www.google.com/maps?q=31.6311770,74.3077980"
1930,Hussain kite,Kite Flying - Manufacturer,"New bazar kahna tehsil nishter district lahore, Nishter Town",Nishter Town,3279419146,"https://www.google.com/maps?q=31.3920080,74.3593770"
1931,RAMZAN KITE WORKS,Kite Flying - Seller,"HC52+V3M, Tajpura Main Rd, Tajpura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3044774044,"https://www.google.com/maps?q=31.5597040,74.4001620"
1932,Amir Aziz,Kite Flying - Manufacturer,"H75X+27F, Road, Sanda Rajgarh, Lahore, 54000, Pakistan, Lahore City",Lahore City,3061906090,"https://www.google.com/maps?q=31.5575520,74.2981730"
1933,Rana kites,Kite Flying - Trader,"Near Jahangir Tomb Rd, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3140485526,"https://www.google.com/maps?q=31.6226900,74.3029400"
1934,RJ Traders,Kite Flying - Seller,"C9X4+43H, Sitara Colony Lahore, Pakistan, Model Town",Model Town,3086454500,"https://www.google.com/maps?q=31.4478130,74.3552340"
1935,Orient Kite Store,Kite Flying - Manufacturer,"H8JG+PHM Delhi Gate, Akbari Mandi Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3230782458,"https://www.google.com/maps?q=31.5821910,74.3263720"
1936,Hskitelineclub,Kite Flying - Manufacturer,"G759+RWV, Kharak Awan Town, Lahore, Pakistan, Lahore City",Lahore City,3094643005,"https://www.google.com/maps?q=31.5095670,74.2697710"
1937,New Shah G Kite,Kite Flying - Manufacturer,"H9CP+ 7G3 Ramgarh, Lahore, Pakistan, Shalimar Town",Shalimar Town,3000111826,"https://www.google.com/maps?q=31.5705410,74.3862710"
1938,Asif Trader,Kite Flying - Trader,"H8QV+5RR, Chah Miran Rd, Chah Miran, Lahore, Pakistan, Ravi Town",Ravi Town,"03061400691, 03214158322","https://www.google.com/maps?q=31.5880130,74.3445070"
1939,Amaan kites,Kite Flying - Seller,"J79M+Q4 Lahore, Pakistan, Ravi Town",Ravi Town,3486187576,"https://www.google.com/maps?q=31.6194650,74.2828450"
1940,Essa Kite Manufacturer,Kite Flying - Manufacturer,"69 Shuja Rd, near what road, Clifton Colony Combo Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3296162201,"https://www.google.com/maps?q=31.5206670,74.3055800"
1941,Noman kites PK,Kite Flying - Seller,"H7RX+PCX, Karim Park Lahore, Pakistan, Lahore City",Lahore City,3091456004,"https://www.google.com/maps?q=31.5919420,74.2986000"
1942,LIAQAT DOOR AND KITE 🪁,Kite Flying - Seller,"H9QG+5V4, Shalimar College Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3008891350,"https://www.google.com/maps?q=31.5878420,74.3771570"
1943,Genz kite,Kite Flying - Seller,"Street number 9 house 20 ghulbahr collony farhan high school college road bagbhanpura lahore, Lahore Cantt",Lahore Cantt,3084871425,"https://www.google.com/maps?q=31.5982152,74.3735730"
1944,Self employee,Kite Flying - Manufacturer,"H7CW+Q28, Sant Nagar St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3454380160,"https://www.google.com/maps?q=31.5720210,74.2950550"
1945,Saleem & Sons,Kite Flying - Trader,"H8GC+PPM Miyawaki, Circular Garden Park, Tung Bazar, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3244545641,"https://www.google.com/maps?q=31.5767090,74.3217420"
1946,Vicky Kite House,Kite Flying - Seller,"40 Nadeem Shaheed Rd, Chauhdry Colony Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3219303561,"https://www.google.com/maps?q=31.5291400,74.3014070"
1947,Papu gudi Farosh,Kite Flying - Seller,"Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,3214167366,"https://www.google.com/maps?q=31.5899990,74.3559500"
1948,Kite flying seller,Kite Flying - Seller,"17, Block A1 Block A 1 Pia Housing Scheme, Lahore, 54770, Pakistan, Allama Iqbal",Allama Iqbal,3214282032,"https://www.google.com/maps?q=31.4520960,74.2872330"
1949,Ashir kite house,Kite Flying - Manufacturer,"J7MX+4V, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3271005071,"https://www.google.com/maps?q=31.6327470,74.2995900"
1950,Mazhar kite maker,Kite Flying - Manufacturer,"Shalimar Garden Orange line station, Singhpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3054689718,"https://www.google.com/maps?q=31.5835620,74.3800380"
1951,property office,Kite Flying - Seller,"HC55+2PR, Aziz Bhatti Town, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3260123621,"https://www.google.com/maps?q=31.5577020,74.4092720"
1952,Daylight,Kite Flying - Seller,"H8X7+GH5, Old Ravi Bridge, Sadiq Pura Badami Bagh, Lahore, Pakistan, Ravi Town",Ravi Town,3174003624,"https://www.google.com/maps?q=31.5988380,74.3143630"
1953,Nazar German paper kite Mela,Kite Flying - Seller,"111, Main Blvd Allama Iqbal Town, Huma Block Allama Iqbal Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3030150013,"https://www.google.com/maps?q=31.5236550,74.2889420"
1954,AQEEL kite,Kite Flying - Seller,"H9M7+MH7, Ghaus Park Kot Khawaja Saeed, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3004638203,"https://www.google.com/maps?q=31.5840660,74.3639330"
1955,Ahmad Raza Kite Maker,Kite Flying - Manufacturer,"H9R4+H9X, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,3298809592,"https://www.google.com/maps?q=31.5916130,74.3552340"
1956,Saleem & Sons,Kite Flying - Seller,"H8GC+PPM Miyawaki, Circular Garden Park, Tung Bazar, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3244545641,"https://www.google.com/maps?q=31.5767810,74.3216120"
1957,Nadeem Kite Maker,Kite Flying - Manufacturer,"G7RH+QG4, Shera Kot Lahore, 54000, Pakistan, Lahore City",Lahore City,3106124643,"https://www.google.com/maps?q=31.5421510,74.2788820"
1958,Ali Hamza,Kite Flying - Seller,"H78W+59V, Umar Rd, Krishan Nagar Islampura, Lahore, 54000, Pakistan, Lahore City",Lahore City,3124793733,"https://www.google.com/maps?q=31.5656540,74.2958620"
1959,Shah decor,Kite Flying - Trader,"H8GC+VJ6, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3201468010,"https://www.google.com/maps?q=31.5769230,74.3215300"
1960,Nadeem Kite Maker,Kite Flying - Seller,"G7RH+QG4, Shera Kot Lahore, 54000, Pakistan, Lahore City",Lahore City,3106124643,"https://www.google.com/maps?q=31.5420840,74.2788330"
1961,Amin and Sons,Kite Flying - Seller,"Shop 70-A Chowk Janazgah Molabaksh Road Mazong, Lahore City",Lahore City,3054019297,"https://www.google.com/maps?q=31.5561590,74.3102670"
1962,AA kites,Kite Flying - Manufacturer,"Badshahi Mosque, Badshahi Mosque, Fort Rd, Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3294470008,"https://www.google.com/maps?q=31.5880410,74.3092920"
1963,M.A Traders,Kite Flying - Seller,"H8X4+639, Qila Lachman Singh, Lahore, Pakistan, Lahore City",Lahore City,3234004040,"https://www.google.com/maps?q=31.5980210,74.3055890"
1964,A.l & Co.,Kite Flying - Manufacturer,"J7QJ+JJM, Shahdara Town, Shahdara, Pakistan, Lahore City",Lahore City,3234004040,"https://www.google.com/maps?q=31.6392370,74.2819050"
1965,M.R & C0.,Kite Flying - Manufacturer,"23 Fateh Sher Rd, Bagh Gul Begum Mozang Chungi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004727831,"https://www.google.com/maps?q=31.5433580,74.3083610"
1966,Kite seller,Kite Flying - Seller,"HCC6+X3F, Salamat Pura Rd, Fatehgarh, Lahore, Pakistan, Shalimar Town",Shalimar Town,3288288838,"https://www.google.com/maps?q=31.5724840,74.4102370"
1967,M.T & Co.,Kite Flying - Manufacturer,"J858+92Q, Service Rd, Hanif Park Badami Bagh, Lahore, Pakistan, Ravi Town",Ravi Town,3239002374,"https://www.google.com/maps?q=31.6074620,74.3153300"
1968,Rehman kite seller,Kite Flying - Seller,"HCJ3+PJH Shah din park daroghawala lahore, Shalimar Housing Scheme, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3214719335,"https://www.google.com/maps?q=31.5818080,74.4041130"
1969,Nawaz kite seller,Kite Flying - Seller,"HCM4+M9G, Sue Wala Rd, Zaitoon Colony, Lahore, Pakistan, Shalimar Town",Shalimar Town,3044933259,"https://www.google.com/maps?q=31.5841070,74.4058950"
1970,F&H Kites,Kite Flying - Seller,"2 Taimoor Street, Farooq Colony, Lahore, 54810, Pakistan, Model Town",Model Town,3235318993,"https://www.google.com/maps?q=31.4796000,74.3628720"
1971,Zaffar Mobile Shop,Kite Flying - Seller,"98MX+QPM, Lahore, Pakistan, Nishter Town",Nishter Town,3004735465,"https://www.google.com/maps?q=31.3839520,74.3501640"
1972,Imran Kites,Kite Flying - Manufacturer,"Block, 143 B, Block B PCSIR Staff Colony, Lahore, 54770, Pakistan, Model Town",Model Town,3184573232,"https://www.google.com/maps?q=31.4305870,74.2879590"
1973,Ahmed kite seller,Kite Flying - Seller,"C9VR+R5R, Kamahan, Lahore, Pakistan, Nishter Town",Nishter Town,3184525437,"https://www.google.com/maps?q=31.4446040,74.3902490"
1974,POMA KITE,Kite Flying - Manufacturer,"F85V+9R9, Ismail Nagar, Lahore, Pakistan, Model Town",Model Town,3214082374,"https://www.google.com/maps?q=31.4584010,74.3446170"
